,prov,distinct,입학년도,총입학자,남자입학,여자입학,인구나이,인구연도,인구총합,인구남자,인구여자,(입학합계)/(인구총합*총합보정),(입학남자)/(인구남자*남자보정),(입학여자)/(인구여자*여자보정),,,
1824,전남,곡성군,2020,113,65,48,4,2018,127,71,56,0.908224538,0.932831787,0.876578215,,,
1825,전남,광양시,2010,1497,806,691,4,2008,1521,799,722,1.004641456,1.027866214,0.978764734,,,
1826,전남,광양시,2011,1518,791,727,4,2009,1430,734,696,1.08356319,1.098066778,1.068224745,,,
1827,전남,광양시,2012,1418,726,692,4,2010,1501,752,749,0.964304176,0.983710051,0.944847546,,,
1828,전남,광양시,2013,1462,730,732,4,2011,1689,897,792,0.883560377,0.829237141,0.945199237,,,
1829,전남,광양시,2014,1610,845,765,4,2012,1622,830,792,1.01319616,1.037353903,0.987810678,,,
1830,전남,광양시,2015,1533,785,748,4,2013,1562,792,770,1.001796787,1.009933559,0.99345531,,,
1831,전남,광양시,2016,1459,747,712,4,2014,1716,901,815,0.867873679,0.844781004,0.893428594,,,
1832,전남,광양시,2017,1652,866,786,4,2015,1692,842,850,0.996616776,1.047982738,0.945673204,,,
1833,전남,광양시,2018,1606,802,804,4,2016,1752,901,851,0.935685605,0.906980408,0.966193144,,,
1834,전남,광양시,2019,1648,835,813,4,2017,1587,800,787,1.05998273,1.063517932,1.05646053,,,
1835,전남,광양시,2020,1444,733,711,4,2018,1465,721,744,1.006116051,1.035898105,0.977314018,,,
1836,전남,구례군,2010,180,100,80,4,2008,157,84,73,1.170284254,1.213023019,1.12073927,,,
1837,전남,구례군,2011,151,76,75,4,2009,174,88,86,0.885821482,0.879993063,0.89186737,,,
1838,전남,구례군,2012,171,91,80,4,2010,173,86,87,1.008947378,1.078179995,0.940390422,,,
1839,전남,구례군,2013,162,83,79,4,2011,199,111,88,0.830960628,0.761909594,0.918082865,,,
1840,전남,구례군,2014,184,98,86,4,2012,176,98,78,1.067145566,1.018939336,1.127564285,,,
1841,전남,구례군,2015,170,97,73,4,2013,163,90,73,1.064583733,1.098190174,1.022674584,,,
1842,전남,구례군,2016,170,87,83,4,2014,163,81,82,1.064583733,1.094416324,1.035146225,,,
1843,전남,구례군,2017,155,80,75,4,2015,178,92,86,0.888853537,0.886034206,0.89186737,,,
1844,전남,구례군,2018,158,75,83,4,2016,152,68,84,1.061040614,1.12383015,1.010499887,,,
1845,전남,구례군,2019,136,59,77,4,2017,160,80,80,0.867635743,0.751467761,0.984324287,,,
1846,전남,구례군,2020,139,70,69,4,2018,119,65,54,1.192302207,1.097319285,1.306750857,,,
1847,전남,나주시,2010,670,326,344,4,2008,697,387,310,0.981206764,0.858331327,1.134838893,,,
1848,전남,나주시,2011,576,311,265,4,2009,627,343,284,0.937720589,0.923877941,0.954256214,,,
1849,전남,나주시,2012,551,309,242,4,2010,570,313,257,0.986723001,1.005917747,0.962985406,,,
1850,전남,나주시,2013,552,290,262,4,2011,634,324,310,0.888726907,0.912013604,0.864324971,,,
1851,전남,나주시,2014,597,315,282,4,2012,559,293,266,1.09013688,1.095446727,1.084188845,,,
1852,전남,나주시,2015,630,333,297,4,2013,535,285,250,1.202002238,1.190550172,1.214937406,,,
1853,전남,나주시,2016,728,369,359,4,2014,633,332,301,1.17394075,1.132495829,1.219734803,,,
1854,전남,나주시,2017,914,479,435,4,2015,796,385,411,1.172064837,1.26771933,1.082392808,,,
1855,전남,나주시,2018,1006,475,531,4,2016,1080,568,512,0.950807796,0.852105959,1.060625399,,,
1856,전남,나주시,2019,1145,584,561,4,2017,1039,542,497,1.124885835,1.097897735,1.154367086,,,
1857,전남,나주시,2020,989,520,469,4,2018,1098,575,523,0.919416854,0.921475574,0.917082944,,,
1858,전남,담양군,2010,241,125,116,4,2008,278,156,122,0.884892992,0.816457802,0.972379113,,,
1859,전남,담양군,2011,227,126,101,4,2009,270,130,140,0.858184373,0.987587357,0.737786664,,,
1860,전남,담양군,2012,218,109,109,4,2010,247,130,117,0.900903034,0.854341444,0.952748117,,,
1861,전남,담양군,2013,212,113,99,4,2011,278,136,142,0.778412092,0.846618713,0.712991435,,,
1862,전남,담양군,2014,233,117,116,4,2012,276,156,120,0.861718363,0.764204502,0.988585431,,,
1863,전남,담양군,2015,241,136,105,4,2013,284,145,139,0.86619807,0.955694826,0.772523966,,,
1864,전남,담양군,2016,246,132,114,4,2014,289,128,161,0.868871943,1.050781191,0.72412983,,,
1865,전남,담양군,2017,269,130,139,4,2015,250,142,108,1.098324775,0.932831787,1.316220067,,,
1866,전남,담양군,2018,221,125,96,4,2016,284,150,134,0.794314412,0.849116114,0.732662389,,,
1867,전남,담양군,2019,242,126,116,4,2017,254,131,123,0.972523621,0.980048522,0.964473592,,,
1868,전남,담양군,2020,198,98,100,4,2018,271,137,134,0.745786312,0.728876314,0.763189988,,,
1869,전남,목포시,2010,2887,1481,1406,4,2008,2597,1343,1254,1.134732107,1.123640474,1.14663514,,,
1870,전남,목포시,2011,2736,1421,1315,4,2009,2375,1199,1176,1.175901618,1.207600331,1.143551937,,,
1871,전남,목포시,2012,2501,1261,1240,4,2010,2521,1309,1212,1.012649972,0.981575633,1.04630073,,,
1872,전남,목포시,2013,2638,1350,1288,4,2011,2672,1385,1287,1.007759374,0.993189967,1.023469203,,,
1873,전남,목포시,2014,2741,1424,1317,4,2012,2586,1348,1238,1.081929653,1.076386955,1.087934109,,,
1874,전남,목포시,2015,2631,1358,1273,4,2013,2389,1226,1163,1.124147263,1.128645692,1.119402189,,,
1875,전남,목포시,2016,2538,1292,1246,4,2014,2513,1308,1205,1.030902608,1.006475247,1.057470981,,,
1876,전남,목포시,2017,2756,1430,1326,4,2015,2617,1310,1307,1.074964196,1.112277291,1.037541315,,,
1877,전남,목포시,2018,2756,1360,1396,4,2016,2587,1314,1273,1.087429958,1.054609968,1.121487604,,,
1878,전남,목포시,2019,2762,1389,1373,4,2017,2220,1122,1098,1.269957563,1.261414205,1.278808929,,,
1879,전남,목포시,2020,2389,1210,1179,4,2018,2130,1093,1037,1.144867047,1.128011525,1.162712955,,,
1880,전남,무안군,2010,613,327,286,4,2008,572,300,272,1.093913431,1.110643877,1.075312247,,,
1881,전남,무안군,2011,574,298,276,4,2009,649,316,333,0.902787848,0.960898488,0.847622178,,,
1882,전남,무안군,2012,529,252,277,4,2010,653,328,325,0.826915247,0.782843636,0.871633415,,,
1883,전남,무안군,2013,577,293,284,4,2011,780,402,378,0.75509174,0.742659765,0.768358682,,,
1884,전남,무안군,2014,775,394,381,4,2012,739,396,343,1.070473136,1.013793178,1.135973809,,,
1885,전남,무안군,2015,787,408,379,4,2013,851,427,424,0.943981931,0.973600115,0.914136008,,,
1886,전남,무안군,2016,790,413,377,4,2014,918,462,456,0.878421423,0.910870013,0.845500698,,,
1887,전남,무안군,2017,819,407,412,4,2015,889,435,454,0.94037408,0.953352437,0.928065922,,,
1888,전남,무안군,2018,777,382,395,4,2016,971,501,470,0.816808593,0.776915821,0.859481831,,,
1889,전남,무안군,2019,827,438,389,4,2017,811,412,399,1.040885993,1.083241333,0.997043642,,,
1890,전남,무안군,2020,702,362,340,4,2018,784,396,388,0.913986031,0.931454646,0.896158141,,,
1891,전남,보성군,2010,290,164,126,4,2008,305,152,153,0.970547215,1.099381916,0.842202599,,,
1892,전남,보성군,2011,244,126,118,4,2009,285,139,146,0.873903493,0.923642852,0.826545212,,,
1893,전남,보성군,2012,229,122,107,4,2010,328,172,156,0.712656331,0.722736041,0.701449875,,,
1894,전남,보성군,2013,252,136,116,4,2011,364,192,172,0.706671646,0.721748697,0.689710766,,,
1895,전남,보성군,2014,256,127,129,4,2012,313,146,167,0.834860929,0.886337642,0.789970188,,,
1896,전남,보성군,2015,222,105,117,4,2013,271,136,135,0.836184653,0.786681105,0.886317973,,,
1897,전남,보성군,2016,214,101,113,4,2014,304,141,163,0.718552821,0.729878532,0.708970724,,,
1898,전남,보성군,2017,224,108,116,4,2015,308,160,148,0.742362133,0.687784052,0.801555755,,,
1899,전남,보성군,2018,238,122,116,4,2016,296,167,129,0.820736513,0.744374845,0.919614355,,,
1900,전남,보성군,2019,200,110,90,4,2017,223,116,107,0.915468998,0.966235578,0.860193575,,,
1901,전남,보성군,2020,170,85,85,4,2018,213,110,103,0.814681448,0.787362214,0.843954754,,,
1902,전남,순천시,2010,2966,1552,1414,4,2008,2756,1421,1335,1.098526258,1.112873927,1.083192406,,,
1903,전남,순천시,2011,2832,1440,1392,4,2009,2478,1271,1207,1.166569066,1.154423796,1.179422553,,,
1904,전남,순천시,2012,2519,1275,1244,4,2010,2492,1268,1224,1.031807401,1.024564396,1.039384953,,,
1905,전남,순천시,2013,2593,1314,1279,4,2011,2687,1397,1290,0.98503885,0.958401065,1.013954103,,,
1906,전남,순천시,2014,2872,1524,1348,4,2012,2524,1294,1230,1.161484969,1.20004911,1.120784829,,,
1907,전남,순천시,2015,2710,1400,1310,4,2013,2510,1284,1226,1.102082429,1.110993046,1.092743642,,,
1908,전남,순천시,2016,2712,1397,1315,4,2014,2609,1387,1222,1.061045762,1.026285691,1.100504974,,,
1909,전남,순천시,2017,2761,1474,1287,4,2015,2603,1333,1270,1.082706509,1.126719116,1.036363929,,,
1910,전남,순천시,2018,2747,1408,1339,4,2016,2751,1408,1343,1.019263748,1.018939336,1.019628643,,,
1911,전남,순천시,2019,2857,1467,1390,4,2017,2485,1259,1226,1.17355205,1.187278798,1.159476078,,,
1912,전남,순천시,2020,2627,1330,1297,4,2018,2442,1217,1225,1.098077321,1.113549151,1.082782805,,,
1913,전남,신안군,2010,180,85,95,4,2008,242,126,116,0.759233999,0.687379711,0.83753522,,,
1914,전남,신안군,2011,183,90,93,4,2009,204,96,108,0.915670939,0.955255628,0.880636447,,,
1915,전남,신안군,2012,163,73,90,4,2010,209,94,115,0.796085708,0.791303953,0.800354022,,,
1916,전남,신안군,2013,145,62,83,4,2011,201,114,87,0.736360449,0.55415999,0.975655063,,,
1917,전남,신안군,2014,174,98,76,4,2012,232,122,110,0.765560949,0.818492254,0.706575167,,,
1918,전남,신안군,2015,173,87,86,4,2013,196,98,98,0.900966287,0.904568595,0.897449125,,,
1919,전남,신안군,2016,156,75,81,4,2014,224,125,99,0.710878024,0.611363602,0.836733751,,,
1920,전남,신안군,2017,160,89,71,4,2015,234,106,128,0.697947304,0.855524537,0.567264808,,,
1921,전남,신안군,2018,177,80,97,4,2016,230,105,125,0.785532105,0.776334732,0.793595477,,,
1922,전남,신안군,2019,177,87,90,4,2017,203,112,91,0.890011744,0.79149752,1.011436402,,,
1923,전남,신안군,2020,143,76,67,4,2018,182,93,89,0.802016233,0.832681608,0.76987862,,,
1924,전남,여수시,2010,2940,1518,1422,4,2008,2862,1522,1340,1.048567059,1.016261441,1.085256163,,,
1925,전남,여수시,2011,2771,1469,1302,4,2009,2504,1284,1220,1.129589665,1.165749132,1.091411728,,,
1926,전남,여수시,2012,2413,1240,1173,4,2010,2494,1272,1222,0.987596135,0.993305642,0.981667174,,,
1927,전남,여수시,2013,2482,1276,1206,4,2011,2803,1410,1393,0.903851719,0.922103967,0.885388046,,,
1928,전남,여수시,2014,2677,1339,1338,4,2012,2609,1333,1276,1.047352325,1.02352571,1.072365669,,,
1929,전남,여수시,2015,2485,1292,1193,4,2013,2458,1242,1216,1.031960379,1.059959438,1.003331233,,,
1930,전남,여수시,2016,2367,1182,1185,4,2014,2593,1355,1238,0.931781857,0.888845975,0.978892877,,,
1931,전남,여수시,2017,2477,1287,1190,4,2015,2699,1350,1349,0.936788673,0.971388834,0.902136957,,,
1932,전남,여수시,2018,2614,1311,1303,4,2016,2574,1265,1309,1.036610371,1.055991676,1.017987,,,
1933,전남,여수시,2019,2486,1209,1277,4,2017,2393,1256,1137,1.060417618,0.980810237,1.148597576,,,
1934,전남,여수시,2020,2306,1202,1104,4,2018,2286,1174,1112,1.029678361,1.043241126,1.015317213,,,
1935,전남,영광군,2010,424,226,198,4,2008,433,222,211,0.999531463,1.037298604,0.959666197,,,
1936,전남,영광군,2011,397,207,190,4,2009,392,217,175,1.033767677,0.971983607,1.110332406,,,
1937,전남,영광군,2012,361,191,170,4,2010,390,195,195,0.944846163,0.998038017,0.891562458,,,
1938,전남,영광군,2013,373,183,190,4,2011,457,223,234,0.833126868,0.836169949,0.830376799,,,
1939,전남,영광군,2014,425,219,206,4,2012,393,204,189,1.103862268,1.093861346,1.114661187,,,
1940,전남,영광군,2015,391,199,192,4,2013,412,197,215,0.968719518,1.029283898,0.913272187,,,
1941,전남,영광군,2016,373,184,189,4,2014,429,215,214,0.887503447,0.872022502,0.903203254,,,
1942,전남,영광군,2017,387,200,187,4,2015,433,218,215,0.912308198,0.934806731,0.889489057,,,
1943,전남,영광군,2018,372,186,186,4,2016,447,229,218,0.849481501,0.827610116,0.872557214,,,
1944,전남,영광군,2019,375,193,182,4,2017,352,171,181,1.08744453,1.150030947,1.02832472,,,
1945,전남,영광군,2020,312,152,160,4,2018,355,188,167,0.897108042,0.823823293,0.979807985,,,
1946,전남,영암군,2010,570,300,270,4,2008,570,297,273,1.020747933,1.029231653,1.011436402,,,
1947,전남,영암군,2011,480,246,234,4,2009,518,250,268,0.94586681,1.002636307,0.892932286,,,
1948,전남,영암군,2012,458,227,231,4,2010,513,270,243,0.91131102,0.856663812,0.972172136,,,
1949,전남,영암군,2013,471,252,219,4,2011,610,299,311,0.788151272,0.858771615,0.720147054,,,
1950,전남,영암군,2014,497,239,258,4,2012,548,273,275,0.925751318,0.892038467,0.959454701,,,
1951,전남,영암군,2015,445,243,202,4,2013,548,286,262,0.828892026,0.865742163,0.788474298,,,
1952,전남,영암군,2016,453,235,218,4,2014,566,313,253,0.816959034,0.765018352,0.881197863,,,
1953,전남,영암군,2017,448,244,204,4,2015,541,260,281,0.845277401,0.956235377,0.742439912,,,
1954,전남,영암군,2018,413,196,217,4,2016,505,258,247,0.834789893,0.774077945,0.898463096,,,
1955,전남,영암군,2019,414,212,202,4,2017,483,257,226,0.874926799,0.840525834,0.914071973,,,
1956,전남,영암군,2020,412,204,208,4,2018,381,190,191,1.103800914,1.094019077,1.113697976,,,
1957,전남,완도군,2010,358,180,178,4,2008,393,220,173,0.929841628,0.833677639,1.052231653,,,
1958,전남,완도군,2011,402,220,182,4,2009,363,178,185,1.130415066,1.259363225,1.006090672,,,
1959,전남,완도군,2012,359,177,182,4,2010,367,196,171,0.998497296,0.920164605,1.088460668,,,
1960,전남,완도군,2013,369,200,169,4,2011,392,196,196,0.96085711,1.039734017,0.881795942,,,
1961,전남,완도군,2014,376,186,190,4,2012,321,172,149,1.195642438,1.101876259,1.304081684,,,
1962,전남,완도군,2015,308,170,138,4,2013,337,168,169,0.93290909,1.031069567,0.835083388,,,
1963,전남,완도군,2016,323,150,173,4,2014,406,202,204,0.812072863,0.756638121,0.867268152,,,
1964,전남,완도군,2017,390,198,192,4,2015,382,203,179,1.042124853,0.993842308,1.09694704,,,
1965,전남,완도군,2018,354,186,168,4,2016,416,207,209,0.868617231,0.915568679,0.822054211,,,
1966,전남,완도군,2019,387,191,196,4,2017,358,180,178,1.103434218,1.081207851,1.126091115,,,
1967,전남,완도군,2020,315,162,153,4,2018,381,197,184,0.843925456,0.837909505,0.850376149,,,
1968,전남,장성군,2010,363,195,168,4,2008,347,183,164,1.06781412,1.085755031,1.047617867,,,
1969,전남,장성군,2011,325,172,153,4,2009,326,178,148,1.017616804,0.984593067,1.057224401,,,
1970,전남,장성군,2012,331,177,154,4,2010,337,152,185,1.002574379,1.186528043,0.851307492,,,
1971,전남,장성군,2013,343,175,168,4,2011,346,193,153,1.011897517,0.923908725,1.122936798,,,
1972,전남,장성군,2014,340,184,156,4,2012,344,176,168,1.008878771,1.065254761,0.9496264,,,
1973,전남,장성군,2015,346,181,165,4,2013,311,159,152,1.135623102,1.159924653,1.110140174,,,
1974,전남,장성군,2016,309,154,155,4,2014,344,181,163,0.916892765,0.866942861,0.972481966,,,
1975,전남,장성군,2017,339,187,152,4,2015,383,191,192,0.903481852,0.997600293,0.809617379,,,
1976,전남,장성군,2018,366,191,175,4,2016,338,162,176,1.105306933,1.201342057,1.016863933,,,
1977,전남,장성군,2019,322,157,165,4,2017,308,154,154,1.067145566,1.038788804,1.095722769,,,
1978,전남,장성군,2020,271,138,133,4,2018,328,172,156,0.843361859,0.817521095,0.871895639,,,
1979,전남,장흥군,2010,300,146,154,4,2008,298,156,142,1.02759859,0.953622712,1.109097788,,,
1980,전남,장흥군,2011,275,149,126,4,2009,258,129,129,1.088006517,1.176914427,0.998891454,,,
1981,전남,장흥군,2012,268,135,133,4,2010,252,156,96,1.085557325,0.881774426,1.416830413,,,
1982,전남,장흥군,2013,246,147,99,4,2011,265,136,129,0.947562232,1.101353547,0.784843285,,,
1983,전남,장흥군,2014,258,133,125,4,2012,249,116,133,1.057642436,1.168266653,0.961160323,,,
1984,전남,장흥군,2015,240,116,124,4,2013,265,142,123,0.924450958,0.832372979,1.030989012,,,
1985,전남,장흥군,2016,243,129,114,4,2014,241,120,121,1.02921887,1.095359787,0.963511592,,,
1986,전남,장흥군,2017,230,110,120,4,2015,249,146,103,0.942859536,0.767694021,1.191465535,,,
1987,전남,장흥군,2018,233,129,104,4,2016,254,132,122,0.936355387,0.995781624,0.87178817,,,
1988,전남,장흥군,2019,245,128,117,4,2017,241,115,126,1.037689807,1.134123783,0.9496264,,,
1989,전남,장흥군,2020,221,100,121,4,2018,233,119,114,0.968177224,0.856251543,1.085470392,,,
1990,전남,진도군,2010,229,102,127,4,2008,205,95,110,1.14025013,1.094019077,1.180724293,,,
1991,전남,진도군,2011,210,104,106,4,2009,203,113,90,1.055946137,0.937784876,1.204483399,,,
1992,전남,진도군,2012,197,110,87,4,2010,224,120,104,0.897711351,0.934027725,0.855506623,,,
1993,전남,진도군,2013,201,111,90,4,2011,266,124,142,0.771317047,0.912115051,0.648174032,,,
1994,전남,진도군,2014,241,113,128,4,2012,208,114,94,1.182693518,1.010001272,1.392578157,,,
1995,전남,진도군,2015,183,99,84,4,2013,208,106,102,0.898061883,0.95165089,0.842202599,,,
1996,전남,진도군,2016,208,108,100,4,2014,222,120,102,0.956376441,0.917045403,1.002622141,,,
1997,전남,진도군,2017,185,102,83,4,2015,236,107,129,0.800162574,0.971325349,0.657999926,,,
1998,전남,진도군,2018,202,89,113,4,2016,230,126,104,0.896482967,0.719726992,1.111175269,,,
1999,전남,진도군,2019,199,105,94,4,2017,189,96,93,1.07475576,1.114464899,1.033671085,,,
2000,전남,진도군,2020,171,93,78,4,2018,173,92,81,1.008947378,1.030014764,0.984797748,,,
2001,전남,함평군,2010,209,106,103,4,2008,254,135,119,0.839906763,0.800056072,0.885172119,,,
2002,전남,함평군,2011,204,110,94,4,2009,195,95,100,1.067859376,1.179824495,0.961314109,,,
2003,전남,함평군,2012,167,84,83,4,2010,201,93,108,0.848084103,0.920332304,0.785944356,,,
2004,전남,함평군,2013,165,77,88,4,2011,228,116,112,0.738699162,0.676364904,0.80353003,,,
2005,전남,함평군,2014,192,97,95,4,2012,207,105,102,0.946780691,0.941305863,0.952491034,,,
2006,전남,함평군,2015,162,87,75,4,2013,203,116,87,0.81458702,0.764204502,0.881616021,,,
2007,전남,함평군,2016,166,94,72,4,2014,215,112,103,0.788112357,0.855181229,0.714879321,,,
2008,전남,함평군,2017,167,87,80,4,2015,212,121,91,0.804079739,0.732625804,0.899054579,,,
2009,전남,함평군,2018,164,89,75,4,2016,215,119,96,0.778617028,0.762063873,0.798964519,,,
2010,전남,함평군,2019,162,87,75,4,2017,190,99,91,0.870321921,0.895431538,0.842863668,,,
2011,전남,함평군,2020,152,78,74,4,2018,175,84,91,0.88659249,0.946157955,0.831625486,,,
2012,전남,해남군,2010,557,290,267,4,2008,587,304,283,0.968580236,0.972014498,0.964855526,,,
2013,전남,해남군,2011,537,278,259,4,2009,531,265,266,1.032281807,1.06892504,0.995762095,,,
2014,전남,해남군,2012,493,233,260,4,2010,519,262,257,0.969612198,0.906155975,1.03461242,,,
2015,전남,해남군,2013,495,255,240,4,2011,542,276,266,0.93223289,0.941411343,0.92271391,,,
2016,전남,해남군,2014,499,239,260,4,2012,561,299,262,0.907938001,0.814469904,1.014867908,,,
2017,전남,해남군,2015,517,274,243,4,2013,467,233,234,1.13003572,1.198237675,1.062008222,,,
2018,전남,해남군,2016,441,221,220,4,2014,533,273,260,0.844558796,0.824855653,0.865340033,,,
2019,전남,해남군,2017,479,264,215,4,2015,479,232,247,1.020747933,1.159482693,0.89018233,,,
2020,전남,해남군,2018,415,205,210,4,2016,543,253,290,0.780129635,0.825622782,0.740557457,,,
2021,전남,해남군,2019,455,211,244,4,2017,451,199,252,1.029801129,1.080382914,0.990208724,,,
2022,전남,해남군,2020,376,173,203,4,2018,446,213,233,0.860540858,0.827589226,0.890999745,,,
2023,전남,화순군,2010,659,347,312,4,2008,715,362,353,0.940801241,0.976718093,0.903893683,,,
2024,전남,화순군,2011,635,328,307,4,2009,620,346,274,1.045443447,0.965930932,1.145843421,,,
2025,전남,화순군,2012,561,296,265,4,2010,568,299,269,1.008168293,1.008715865,1.007467527,,,
2026,전남,화순군,2013,513,269,244,4,2011,676,335,341,0.774620842,0.818193079,0.731767151,,,
2027,전남,화순군,2014,611,298,313,4,2012,549,280,269,1.136023655,1.084442579,1.189952211,,,
2028,전남,화순군,2015,484,242,242,4,2013,554,285,269,0.891772562,0.865204629,0.920026949,,,
2029,전남,화순군,2016,491,262,229,4,2014,518,275,243,0.967542924,0.970771295,0.963755061,,,
2030,전남,화순군,2017,450,237,213,4,2015,501,270,231,0.91683946,0.894402306,0.942985655,,,
2031,전남,화순군,2018,470,238,232,4,2016,486,240,246,0.987143062,1.010448175,0.964473592,,,
2032,전남,화순군,2019,450,226,224,4,2017,403,213,190,1.139792977,1.081128122,1.20567951,,,
2033,전남,화순군,2020,378,199,179,4,2018,367,183,184,1.051342557,1.108026929,0.994884514,,,
2034,전북,고창군,2010,366,202,164,4,2008,363,187,176,1.029183866,1.100672438,0.952946772,,,
2035,전북,고창군,2011,343,180,163,4,2009,320,168,152,1.09411419,1.091720718,1.096683929,,,
2036,전북,고창군,2012,321,169,152,4,2010,346,186,160,0.946994469,0.925810472,0.971540855,,,
2037,전북,고창군,2013,335,176,159,4,2011,381,203,178,0.897508025,0.883415385,0.91351269,,,
2038,전북,고창군,2014,394,205,189,4,2012,364,183,181,1.104875509,1.141434776,1.067875671,,,
2039,전북,고창군,2015,351,177,174,4,2013,357,180,177,1.003592505,1.001957014,1.005341117,,,
2040,전북,고창군,2016,346,171,175,4,2014,374,210,164,0.944328301,0.829707745,1.091268611,,,
2041,전북,고창군,2017,348,194,154,4,2015,373,206,167,0.952333192,0.959583647,0.943065185,,,
2042,전북,고창군,2018,362,196,166,4,2016,356,187,169,1.037951549,1.067979197,1.004520597,,,
2043,전북,고창군,2019,324,171,153,4,2017,316,171,145,1.046589652,1.018939336,1.079098009,,,
2044,전북,고창군,2020,273,146,127,4,2018,328,179,149,0.849585932,0.831090185,0.871675652,,,
2045,전북,군산시,2010,2729,1395,1334,4,2008,2605,1343,1262,1.069336318,1.058391939,1.081020519,,,
2046,전북,군산시,2011,2645,1358,1287,4,2009,2485,1264,1221,1.086470133,1.094714888,1.077954291,,,
2047,전북,군산시,2012,2525,1277,1248,4,2010,2519,1307,1212,1.02317925,0.995551287,1.053051057,,,
2048,전북,군산시,2013,2525,1302,1223,4,2011,2820,1438,1382,0.913967564,0.922572334,0.905015207,,,
2049,전북,군산시,2014,2801,1417,1384,4,2012,2658,1408,1250,1.075664018,1.025452443,1.1323053,,,
2050,전북,군산시,2015,2618,1379,1239,4,2013,2670,1353,1317,1.000868198,1.038519841,0.962106158,,,
2051,전북,군산시,2016,2597,1327,1270,4,2014,2797,1416,1381,0.947759164,0.954895833,0.940475541,,,
2052,전북,군산시,2017,2708,1366,1342,4,2015,2831,1450,1381,0.976398941,0.959911127,0.993793839,,,
2053,전북,군산시,2018,2721,1402,1319,4,2016,2791,1457,1334,0.995146945,0.9804756,1.011175245,,,
2054,전북,군산시,2019,2706,1416,1290,4,2017,2622,1342,1280,1.053449239,1.075125261,1.030664229,,,
2055,전북,군산시,2020,2503,1277,1226,4,2018,2535,1300,1235,1.007862752,1.000911948,1.015221895,,,
2056,전북,김제시,2010,640,320,320,4,2008,705,333,372,0.926636421,0.979160924,0.879720072,,,
2057,전북,김제시,2011,632,321,311,4,2009,592,329,263,1.089717387,0.994162696,1.209322417,,,
2058,전북,김제시,2012,552,299,253,4,2010,641,347,294,0.879021621,0.877990956,0.8800567,,,
2059,전북,김제시,2013,645,347,298,4,2011,690,326,364,0.954177415,1.084576533,0.837244577,,,
2060,전북,김제시,2014,669,335,334,4,2012,606,319,287,1.126865292,1.070046012,1.19015091,,,
2061,전북,김제시,2015,606,316,290,4,2013,620,328,292,0.997698786,0.981661068,1.015669964,,,
2062,전북,김제시,2016,591,299,292,4,2014,589,287,302,1.02421397,1.061543072,0.988811187,,,
2063,전북,김제시,2017,602,299,303,4,2015,635,310,325,0.96770119,0.982783424,0.953447381,,,
2064,전북,김제시,2018,658,318,340,4,2016,623,332,291,1.078093322,0.975972015,1.194877521,,,
2065,전북,김제시,2019,607,316,291,4,2017,512,277,235,1.210144522,1.162400109,1.266375762,,,
2066,전북,김제시,2020,490,268,222,4,2018,495,263,232,1.010437347,1.038310807,0.978593783,,,
2067,전북,남원시,2010,783,412,371,4,2008,780,407,373,1.024673886,1.031457019,1.017191074,,,
2068,전북,남원시,2011,780,405,375,4,2009,716,371,345,1.111987971,1.112319222,1.111602809,,,
2069,전북,남원시,2012,729,371,358,4,2010,697,350,347,1.067611539,1.080075697,1.055093663,,,
2070,전북,남원시,2013,697,354,343,4,2011,716,362,354,0.993661046,0.99642134,0.99089656,,,
2071,전북,남원시,2014,729,365,364,4,2012,731,395,336,1.017955189,0.941551539,1.107897466,,,
2072,전북,남원시,2015,729,382,347,4,2013,626,339,287,1.188698471,1.148185329,1.236474149,,,
2073,전북,남원시,2016,616,332,284,4,2014,689,350,339,0.912599022,0.966536742,0.856753929,,,
2074,전북,남원시,2017,686,348,338,4,2015,652,317,335,1.073977119,1.118583246,1.031832864,,,
2075,전북,남원시,2018,638,327,311,4,2016,587,322,265,1.109433017,1.034761376,1.200195455,,,
2076,전북,남원시,2019,572,310,262,4,2017,569,300,269,1.026129732,1.052903981,0.996062234,,,
2077,전북,남원시,2020,531,276,255,4,2018,551,295,256,0.983697191,0.953312735,1.018679762,,,
2078,전북,무주군,2010,161,84,77,4,2008,198,97,101,0.830002107,0.882380456,0.779662802,,,
2079,전북,무주군,2011,177,90,87,4,2009,191,89,102,0.945928712,1.030388093,0.872281263,,,
2080,전북,무주군,2012,183,88,95,4,2010,188,98,90,0.993600381,0.914965935,1.079489839,,,
2081,전북,무주군,2013,170,89,81,4,2011,221,106,115,0.785190717,0.855524537,0.72031862,,,
2082,전북,무주군,2014,210,100,110,4,2012,193,101,92,1.110658372,1.008850828,1.22276309,,,
2083,전북,무주군,2015,167,83,84,4,2013,197,87,110,0.865304085,0.972091551,0.780951501,,,
2084,전북,무주군,2016,178,75,103,4,2014,185,105,80,0.982125038,0.727813812,1.316693527,,,
2085,전북,무주군,2017,164,90,74,4,2015,183,96,87,0.914768639,0.955255628,0.869861141,,,
2086,전북,무주군,2018,165,85,80,4,2016,158,86,72,1.065970942,1.007091205,1.136305093,,,
2087,전북,무주군,2019,155,84,71,4,2017,137,71,66,1.1548608,1.205505694,1.100149931,,,
2088,전북,무주군,2020,123,65,58,4,2018,146,93,53,0.859945176,0.712161902,1.119153318,,,
2089,전북,부안군,2010,399,203,196,4,2008,388,199,189,1.049686663,1.039420529,1.060551421,,,
