,prov,distinct,입학년도,총입학자,남자입학,여자입학,인구나이,인구연도,인구총합,인구남자,인구여자,(입학합계)/(인구총합*총합보정),(입학남자)/(인구남자*남자보정),(입학여자)/(인구여자*여자보정),,,
2048,전남,목포시,2017,2756,1430,1326,5,2016,2639,1333,1306,1.069909807,1.096561549,1.042682783,,,
2049,전남,목포시,2018,2756,1360,1396,5,2017,2596,1327,1269,1.087631733,1.047599086,1.129732575,,,
2050,전남,목포시,2019,2762,1389,1373,5,2018,2245,1137,1108,1.260418225,1.248731038,1.272572787,,,
2051,전남,목포시,2020,2389,1210,1179,5,2019,2133,1100,1033,1.147447012,1.124397342,1.172101816,,,
2052,전남,무안군,2009,503,251,252,5,2008,610,308,302,0.844783641,0.833009838,0.856930209,,,
2053,전남,무안군,2010,613,327,286,5,2009,667,344,323,0.941546961,0.971664722,0.909317116,,,
2054,전남,무안군,2011,574,298,276,5,2010,659,332,327,0.892347113,0.917498379,0.866788587,,,
2055,전남,무안군,2012,529,252,277,5,2011,665,331,334,0.814969531,0.778215134,0.851697078,,,
2056,전남,무안군,2013,577,293,284,5,2012,785,407,378,0.753032121,0.73586871,0.77157544,,,
2057,전남,무안군,2014,775,394,381,5,2013,853,437,416,0.930807806,0.92159882,0.940553492,,,
2058,전남,무안군,2015,787,408,379,5,2014,878,453,425,0.918306296,0.920638402,0.915803154,,,
2059,전남,무안군,2016,790,413,377,5,2015,948,481,467,0.853740923,0.877671711,0.829041603,,,
2060,전남,무안군,2017,819,407,412,5,2016,888,436,452,0.944883535,0.954190405,0.936074978,,,
2061,전남,무안군,2018,777,382,395,5,2017,999,509,490,0.796824861,0.767136604,0.827852321,,,
2062,전남,무안군,2019,827,438,389,5,2018,811,415,396,1.044700976,1.078830309,1.00880278,,,
2063,전남,무안군,2020,702,362,340,5,2019,767,394,373,0.937667997,0.939159755,0.936099343,,,
2064,전남,보성군,2009,280,140,140,5,2008,334,180,154,0.858853144,0.795028424,0.933596403,,,
2065,전남,보성군,2010,290,164,126,5,2009,285,148,137,1.042462601,1.132685284,0.944499719,,,
2066,전남,보성군,2011,244,126,118,5,2010,284,140,144,0.880194867,0.919961462,0.841533425,,,
2067,전남,보성군,2012,229,122,107,5,2011,315,165,150,0.744787319,0.755793255,0.732561978,,,
2068,전남,보성군,2013,252,136,116,5,2012,332,175,157,0.777624262,0.794379421,0.758770071,,,
2069,전남,보성군,2014,256,127,129,5,2013,287,135,152,0.913830005,0.961605808,0.871561379,,,
2070,전남,보성군,2015,222,105,117,5,2014,236,118,118,0.96371433,0.909566417,1.018253027,,,
2071,전남,보성군,2016,214,101,113,5,2015,281,135,146,0.780215904,0.764741627,0.794835842,,,
2072,전남,보성군,2017,224,108,116,5,2016,293,151,142,0.783227167,0.731095202,0.838921839,,,
2073,전남,보성군,2018,238,122,116,5,2017,266,151,115,0.916648149,0.825866802,1.035886096,,,
2074,전남,보성군,2019,200,110,90,5,2018,212,109,103,0.966499158,1.031557195,0.897340232,,,
2075,전남,보성군,2020,170,85,85,5,2019,192,97,95,0.907099731,0.895724218,0.918855408,,,
2076,전남,순천시,2009,2994,1626,1368,5,2008,2934,1530,1404,1.045439805,1.086316149,1.000623838,,,
2077,전남,순천시,2010,2966,1552,1414,5,2009,2806,1436,1370,1.082906163,1.104750997,1.059938574,,,
2078,전남,순천시,2011,2832,1440,1392,5,2010,2514,1291,1223,1.154078422,1.140153632,1.168865751,,,
2079,전남,순천시,2012,2519,1275,1244,5,2011,2502,1277,1225,1.031450065,1.020578495,1.042884342,,,
2080,전남,순천시,2013,2593,1314,1279,5,2012,2754,1454,1300,0.964597043,0.923757727,1.010366754,,,
2081,전남,순천시,2014,2872,1524,1348,5,2013,2611,1339,1272,1.126898781,1.163406579,1.088315053,,,
2082,전남,순천시,2015,2710,1400,1310,5,2014,2598,1339,1259,1.06865492,1.068746201,1.068556328,,,
2083,전남,순천시,2016,2712,1397,1315,5,2015,2706,1450,1256,1.026760702,0.984816983,1.075196813,,,
2084,전남,순천시,2017,2761,1474,1287,5,2016,2666,1369,1297,1.060995658,1.100578845,1.01903811,,,
2085,전남,순천시,2018,2747,1408,1339,5,2017,2790,1429,1361,1.00869949,1.007157872,1.010355726,,,
2086,전남,순천시,2019,2857,1467,1390,5,2018,2569,1301,1268,1.139340358,1.152603523,1.125764117,,,
2087,전남,순천시,2020,2627,1330,1297,5,2019,2503,1248,1255,1.075242863,1.089341831,1.061324294,,,
2088,전남,신안군,2009,186,110,76,5,2008,245,121,124,0.777775404,0.929254002,0.629424672,,,
2089,전남,신안군,2010,180,85,95,5,2009,242,121,121,0.762016691,0.718059911,0.806287803,,,
2090,전남,신안군,2011,183,90,93,5,2010,195,94,101,0.961443624,0.978682406,0.945612991,,,
2091,전남,신안군,2012,163,73,90,5,2011,193,92,101,0.865242096,0.811077134,0.915109346,,,
2092,전남,신안군,2013,145,62,83,5,2012,206,118,88,0.721120974,0.537077313,0.968606269,,,
2093,전남,신안군,2014,174,98,76,5,2013,233,117,116,0.765069119,0.856184457,0.67283327,,,
2094,전남,신안군,2015,173,87,86,5,2014,193,98,95,0.918324433,0.90744498,0.929665471,,,
2095,전남,신안군,2016,156,75,81,5,2015,210,114,96,0.761049051,0.672486449,0.866494162,,,
2096,전남,신안군,2017,160,89,71,5,2016,224,102,122,0.731777934,0.891901635,0.597654747,,,
2097,전남,신안군,2018,177,80,97,5,2017,229,111,118,0.791854026,0.736705876,0.84419268,,,
2098,전남,신안군,2019,177,87,90,5,2018,197,108,89,0.920480061,0.823422296,1.038494876,,,
2099,전남,신안군,2020,143,76,67,5,2019,182,88,94,0.804955727,0.882791302,0.731979308,,,
2100,전남,여수시,2009,2937,1516,1421,5,2008,2994,1546,1448,1.004984806,1.002344097,1.007807002,,,
2101,전남,여수시,2010,2940,1518,1422,5,2009,2844,1513,1331,1.059071018,1.025557391,1.097168666,,,
2102,전남,여수시,2011,2771,1469,1302,5,2010,2486,1272,1214,1.141938583,1.180488634,1.101397668,,,
2103,전남,여수시,2012,2413,1240,1173,5,2011,2507,1294,1213,0.986075874,0.979522766,0.993091047,,,
2104,전남,여수시,2013,2482,1276,1206,5,2012,2799,1410,1389,0.908460866,0.925036112,0.89165514,,,
2105,전남,여수시,2014,2677,1339,1338,5,2013,2597,1334,1263,1.056048264,1.026010659,1.087939182,,,
2106,전남,여수시,2015,2485,1292,1193,5,2014,2437,1230,1207,1.044667801,1.073703892,1.015044375,,,
2107,전남,여수시,2016,2367,1182,1185,5,2015,2562,1337,1225,0.94651277,0.903676929,0.993422785,,,
2108,전남,여수시,2017,2477,1287,1190,5,2016,2701,1351,1350,0.939525923,0.973756396,0.905242735,,,
2109,전남,여수시,2018,2614,1311,1303,5,2017,2583,1266,1317,1.036784563,1.058512793,1.016039275,,,
2110,전남,여수시,2019,2486,1209,1277,5,2018,2370,1236,1134,1.074632878,0.999850241,1.156457556,,,
2111,전남,여수시,2020,2306,1202,1104,5,2019,2262,1162,1100,1.044417277,1.057366301,1.030690429,,,
2112,전남,영광군,2009,490,257,233,5,2008,445,237,208,1.128089129,1.108439267,1.150388261,,,
2113,전남,영광군,2010,424,226,198,5,2009,419,213,206,1.036714514,1.084565939,0.987074256,,,
2114,전남,영광군,2011,397,207,190,5,2010,376,206,170,1.081707914,1.027141438,1.147774402,,,
2115,전남,영광군,2012,361,191,170,5,2011,398,200,198,0.929247658,0.976181329,0.881729937,,,
2116,전남,영광군,2013,373,183,190,5,2012,452,221,231,0.84543017,0.846420048,0.84468246,,,
2117,전남,영광군,2014,425,219,206,5,2013,405,207,198,1.075081162,1.081436179,1.068449217,,,
2118,전남,영광군,2015,391,199,192,5,2014,395,192,203,1.014114534,1.05944636,0.971308179,,,
2119,전남,영광군,2016,373,184,189,5,2015,413,210,203,0.925264981,0.895623857,0.956131489,,,
2120,전남,영광군,2017,387,200,187,5,2016,416,210,206,0.953070396,0.973504193,0.932236797,,,
2121,전남,영광군,2018,372,186,186,5,2017,439,227,212,0.868132,0.837556691,0.901008604,,,
2122,전남,영광군,2019,375,193,182,5,2018,343,168,175,1.120068266,1.174289432,1.068034286,,,
2123,전남,영광군,2020,312,152,160,5,2019,339,172,167,0.94289263,0.903321332,0.983909982,,,
2124,전남,영암군,2009,543,272,271,5,2008,662,344,318,0.840328679,0.808234876,0.875173232,,,
2125,전남,영암군,2010,570,300,270,5,2009,531,267,264,1.09973407,1.148516182,1.050295954,,,
2126,전남,영암군,2011,480,246,234,5,2010,491,240,251,1.001537213,1.047733887,0.957401252,,,
2127,전남,영암군,2012,458,227,231,5,2011,503,268,235,0.932835012,0.86580121,1.009475941,,,
2128,전남,영암군,2013,471,252,219,5,2012,588,293,295,0.820636683,0.879144059,0.762384317,,,
2129,전남,영암군,2014,497,239,258,5,2013,503,260,243,1.012268561,0.939618758,1.090348392,,,
2130,전남,영암군,2015,445,243,202,5,2014,503,263,240,0.906357163,0.944447128,0.86435467,,,
2131,전남,영암군,2016,453,235,218,5,2015,539,297,242,0.861027023,0.80879515,0.925109163,,,
2132,전남,영암군,2017,448,244,204,5,2016,503,243,260,0.912467436,1.026385902,0.805765511,,,
2133,전남,영암군,2018,413,196,217,5,2017,455,231,224,0.929920882,0.867303735,0.994863667,,,
2134,전남,영암군,2019,414,212,202,5,2018,454,232,222,0.93422575,0.934060488,0.934437481,,,
2135,전남,영암군,2020,412,204,208,5,2019,371,184,187,1.13770758,1.133285859,1.142282658,,,
2136,전남,완도군,2009,385,196,189,5,2008,374,189,185,1.05462114,1.060037899,1.049160499,,,
2137,전남,완도군,2010,358,180,178,5,2009,397,220,177,0.923846601,0.836328602,1.032758055,,,
2138,전남,완도군,2011,402,220,182,5,2010,364,178,186,1.131441267,1.263367801,1.004870968,,,
2139,전남,완도군,2012,359,177,182,5,2011,367,201,166,1.00215692,0.90012813,1.125939759,,,
2140,전남,완도군,2013,369,200,169,5,2012,398,200,198,0.949840404,1.022179402,0.87654329,,,
2141,전남,완도군,2014,376,186,190,5,2013,328,171,157,1.174414343,1.111844262,1.242813047,,,
2142,전남,완도군,2015,308,170,138,5,2014,336,162,174,0.939115015,1.072657397,0.81448238,,,
2143,전남,완도군,2016,323,150,173,5,2015,411,205,206,0.805133775,0.747936148,0.862443668,,,
2144,전남,완도군,2017,390,198,192,5,2016,383,203,180,1.043213451,0.99700257,1.09541978,,,
2145,전남,완도군,2018,354,186,168,5,2017,413,209,204,0.878133521,0.90969076,0.845728507,,,
2146,전남,완도군,2019,387,191,196,5,2018,357,180,177,1.110580629,1.084645921,1.137194263,,,
2147,전남,완도군,2020,315,162,153,5,2019,373,195,178,0.865185171,0.849195196,0.882720644,,,
2148,전남,장성군,2009,327,181,146,5,2008,390,205,185,0.858994713,0.902509619,0.810462608,,,
2149,전남,장성군,2010,363,195,168,5,2009,332,180,152,1.120149235,1.107361019,1.13505668,,,
2150,전남,장성군,2011,325,172,153,5,2010,321,168,153,1.037255327,1.046517007,1.026956044,,,
2151,전남,장성군,2012,331,177,154,5,2011,344,158,186,0.985772949,1.14509971,0.850275434,,,
2152,전남,장성군,2013,343,175,168,5,2012,341,179,162,1.030497841,0.999337404,1.064991453,,,
2153,전남,장성군,2014,340,184,156,5,2013,346,177,169,1.0067234,1.062604576,0.947959425,,,
2154,전남,장성군,2015,346,181,165,5,2014,321,160,161,1.104277979,1.156340449,1.05247048,,,
2155,전남,장성군,2016,309,154,155,5,2015,347,184,163,0.912297217,0.855519717,0.976553293,,,
2156,전남,장성군,2017,339,187,152,5,2016,379,195,184,0.916363608,0.980243837,0.848354993,,,
2157,전남,장성군,2018,366,191,175,5,2017,333,158,175,1.126015055,1.235672569,1.026956044,,,
2158,전남,장성군,2019,322,157,165,5,2018,305,157,148,1.081591779,1.022179402,1.144917211,,,
2159,전남,장성군,2020,271,138,133,5,2019,314,165,149,0.884192828,0.854913682,0.916678885,,,
2160,전남,장흥군,2009,333,178,155,5,2008,297,143,154,1.148669605,1.272363172,1.03362459,,,
2161,전남,장흥군,2010,300,146,154,5,2009,289,152,137,1.063483502,0.981830215,1.154388546,,,
2162,전남,장흥군,2011,275,149,126,5,2010,264,137,127,1.067176154,1.111713365,1.018869776,,,
2163,전남,장흥군,2012,268,135,133,5,2011,257,159,98,1.068338836,0.867888172,1.393726059,,,
2164,전남,장흥군,2013,246,147,99,5,2012,263,136,127,0.958267378,1.104855677,0.800540538,,,
2165,전남,장흥군,2014,258,133,125,5,2013,257,122,135,1.028475446,1.114343119,0.950885226,,,
2166,전남,장흥군,2015,240,116,124,5,2014,260,141,119,0.945682253,0.84094192,1.070105457,,,
2167,전남,장흥군,2016,243,129,114,5,2015,252,123,129,0.987900211,1.072041812,0.90754255,,,
2168,전남,장흥군,2017,230,110,120,5,2016,240,140,100,0.981802061,0.803140959,1.232347253,,,
2169,전남,장흥군,2018,233,129,104,5,2017,246,130,116,0.970349439,1.014316484,0.920719212,,,
2170,전남,장흥군,2019,245,128,117,5,2018,242,114,128,1.037189386,1.147710206,0.938702009,,,
2171,전남,장흥군,2020,221,100,121,5,2019,232,116,116,0.975914193,0.88118914,1.071221391,,,
2172,전남,진도군,2009,259,135,124,5,2008,254,119,135,1.044656216,1.159615288,0.943278144,,,
2173,전남,진도군,2010,229,102,127,5,2009,211,100,111,1.111886282,1.04262299,1.174985744,,,
2174,전남,진도군,2011,210,104,106,5,2010,199,110,89,1.081119159,0.966424162,1.223116187,,,
2175,전남,진도군,2012,197,110,87,5,2011,219,117,102,0.921572393,0.96102337,0.875933096,,,
2176,전남,진도군,2013,201,111,90,5,2012,272,124,148,0.757067318,0.915015433,0.624500297,,,
2177,전남,진도군,2014,241,113,128,5,2013,208,114,94,1.187028245,1.013212916,1.39840823,,,
2178,전남,진도군,2015,183,99,84,5,2014,217,109,108,0.863970077,0.928401475,0.79874359,,,
2179,전남,진도군,2016,208,108,100,5,2015,215,122,93,0.991133648,0.904880127,1.104253811,,,
2180,전남,진도군,2017,185,102,83,5,2016,225,102,123,0.842357711,1.022179402,0.692986599,,,
2181,전남,진도군,2018,202,89,113,5,2017,230,125,105,0.899768694,0.727791734,1.105200314,,,
2182,전남,진도군,2019,199,105,94,5,2018,194,99,95,1.050893466,1.084129669,1.01614598,,,
2183,전남,진도군,2020,171,93,78,5,2019,173,92,81,1.012645303,1.033290048,0.988920635,,,
2184,전남,함평군,2009,223,123,100,5,2008,252,139,113,0.906591551,0.904518464,0.908810658,,,
2185,전남,함평군,2010,209,106,103,5,2009,244,127,117,0.877533703,0.853157611,0.904072415,,,
2186,전남,함평군,2011,204,110,94,5,2010,191,96,95,1.094218733,1.171247232,1.01614598,,,
2187,전남,함평군,2012,167,84,83,5,2011,188,89,99,0.910051494,0.964753593,0.86098335,,,
2188,전남,함평군,2013,165,77,88,5,2012,220,110,110,0.768366831,0.715525582,0.821564835,,,
2189,전남,함평군,2014,192,97,95,5,2013,207,109,98,0.950250766,0.90964589,0.995518614,,,
2190,전남,함평군,2015,162,87,75,5,2014,203,115,88,0.817572588,0.773300939,0.875246628,,,
2191,전남,함평군,2016,166,94,72,5,2015,224,119,105,0.759219606,0.80743583,0.70419843,,,
2192,전남,함평군,2017,167,87,80,5,2016,210,118,92,0.814712766,0.753640746,0.893005256,,,
2193,전남,함평군,2018,164,89,75,5,2017,219,119,100,0.767197322,0.764487116,0.770217033,,,
2194,전남,함평군,2019,162,87,75,5,2018,181,91,90,0.916946052,0.97724844,0.855796703,,,
2195,전남,함평군,2020,152,78,74,5,2019,157,74,83,0.991862066,1.077432343,0.915599364,,,
2196,전남,해남군,2009,596,302,294,5,2008,607,313,294,1.005923407,0.986256164,1.026956044,,,
2197,전남,해남군,2010,557,290,267,5,2009,581,301,280,0.98216942,0.984824009,0.979275942,,,
2198,전남,해남군,2011,537,278,259,5,2010,515,252,263,1.068253691,1.127642356,1.01133694,,,
2199,전남,해남군,2012,493,233,260,5,2011,525,262,263,0.962044057,0.909037407,1.015241716,,,
2200,전남,해남군,2013,495,255,240,5,2012,547,277,270,0.92709709,0.940995479,0.912849817,,,
2201,전남,해남군,2014,499,239,260,5,2013,543,291,252,0.941473415,0.839521915,1.059557823,,,
2202,전남,해남군,2015,517,274,243,5,2014,474,236,238,1.117427993,1.186767611,1.048530751,,,
2203,전남,해남군,2016,441,221,220,5,2015,538,282,256,0.839776387,0.801069673,0.88254035,,,
2204,전남,해남군,2017,479,264,215,5,2016,475,233,242,1.033116384,1.15817752,0.912378303,,,
2205,전남,해남군,2018,415,205,210,5,2017,519,248,271,0.819196492,0.844946683,0.795796196,,,
2206,전남,해남군,2019,455,211,244,5,2018,431,190,241,1.081537225,1.135157126,1.039739729,,,
2207,전남,해남군,2020,376,173,203,5,2019,425,208,217,0.90637154,0.850178061,0.960700815,,,
2208,전남,화순군,2009,716,354,362,5,2008,715,378,337,1.025921959,0.957279123,1.103139727,,,
2209,전남,화순군,2010,659,347,312,5,2009,687,349,338,0.982734093,1.016321641,0.947959425,,,
2210,전남,화순군,2011,635,328,307,5,2010,593,332,261,1.097049887,1.009863988,1.207952128,,,
2211,전남,화순군,2012,561,296,265,5,2011,562,298,264,1.022666173,1.015319138,1.030846029,,,
2212,전남,화순군,2013,513,269,244,5,2012,653,327,326,0.804843663,0.84087541,0.768641947,,,
2213,전남,화순군,2014,611,298,313,5,2013,523,267,256,1.196869684,1.140859408,1.255614225,,,
2214,전남,화순군,2015,484,242,242,5,2014,532,275,257,0.932054,0.899517874,0.967016975,,,
2215,전남,화순군,2016,491,262,229,5,2015,480,256,224,1.047966983,1.046136732,1.04987917,,,
2216,전남,화순군,2017,450,237,213,5,2016,491,257,234,0.938941137,0.942632367,0.934793322,,,
2217,전남,화순군,2018,470,238,232,5,2017,470,231,239,1.024489107,1.053154536,0.996877833,,,
2218,전남,화순군,2019,450,226,224,5,2018,396,214,182,1.164192167,1.079497873,1.2639459,,,
2219,전남,화순군,2020,378,199,179,5,2019,365,182,183,1.060977761,1.117657698,1.004508917,,,
2220,전북,고창군,2009,391,220,171,5,2008,383,207,176,1.045888358,1.086374244,0.997781156,,,
2221,전북,고창군,2010,366,202,164,5,2009,359,188,171,1.044465218,1.098299145,0.984916908,,,
2222,전북,고창군,2011,343,180,163,5,2010,334,179,155,1.052095101,1.027889902,1.079960227,,,
2223,전북,고창군,2012,321,169,152,5,2011,349,187,162,0.942295139,0.923787802,0.963563695,,,
2224,전북,고창군,2013,335,176,159,5,2012,394,210,184,0.871075764,0.85668369,0.887423973,,,
2225,전북,고창군,2014,394,205,189,5,2013,361,185,176,1.118140466,1.132685284,1.102810752,,,
2226,전북,고창군,2015,351,177,174,5,2014,371,184,187,0.969260584,0.983292142,0.955563378,,,
2227,전북,고창군,2016,346,171,175,5,2015,373,212,161,0.950330378,0.824493763,1.116256569,,,
2228,전북,고창군,2017,348,194,154,5,2016,385,211,174,0.926031713,0.939823716,0.908915119,,,
2229,전북,고창군,2018,362,196,166,5,2017,357,186,171,1.038837694,1.077135284,0.996928089,,,
2230,전북,고창군,2019,324,171,153,5,2018,296,157,139,1.121400239,1.113329158,1.130390466,,,
2231,전북,고창군,2020,273,146,127,5,2019,330,181,149,0.847531898,0.824520402,0.87532495,,,
2232,전북,군산시,2009,2691,1453,1238,5,2008,2679,1397,1282,1.029078084,1.063154382,0.991709503,,,
2233,전북,군산시,2010,2729,1395,1334,5,2009,2649,1358,1291,1.055428756,1.050029651,1.061161396,,,
2234,전북,군산시,2011,2645,1358,1287,5,2010,2513,1266,1247,1.078302304,1.096461002,1.059897697,,,
2235,전북,군산시,2012,2525,1277,1248,5,2011,2570,1332,1238,1.006550582,0.979972295,1.035251327,,,
2236,전북,군산시,2013,2525,1302,1223,5,2012,2849,1458,1391,0.907979992,0.912810413,0.90292397,,,
2237,전북,군산시,2014,2801,1417,1384,5,2013,2653,1401,1252,1.081641157,1.033853114,1.135229365,,,
2238,전북,군산시,2015,2618,1379,1239,5,2014,2657,1355,1302,1.009451443,1.040284425,0.977264622,,,
2239,전북,군산시,2016,2597,1327,1270,5,2015,2779,1403,1376,0.957394103,0.966808316,0.947844604,,,
2240,전북,군산시,2017,2708,1366,1342,5,2016,2846,1464,1382,0.974812545,0.953754825,0.99723228,,,
2241,전북,군산시,2018,2721,1402,1319,5,2017,2780,1457,1323,1.002746353,0.983593358,1.023851112,,,
2242,전북,군산시,2019,2706,1416,1290,5,2018,2589,1313,1276,1.070786993,1.102365601,1.038223587,,,
2243,전북,군산시,2020,2503,1277,1226,5,2019,2488,1282,1206,1.03066569,1.018192743,1.043986824,,,
2244,전북,김제시,2009,662,332,330,5,2008,722,363,359,0.939351508,0.934885844,0.943998592,,,
2245,전북,김제시,2010,640,320,320,5,2009,699,332,367,0.938015778,0.985233159,0.895438512,,,
2246,전북,김제시,2011,632,321,311,5,2010,583,319,264,1.110595396,1.028588051,1.20978534,,,
2247,전북,김제시,2012,552,299,253,5,2011,637,344,293,0.88778334,0.888464073,0.886757267,,,
2248,전북,김제시,2013,645,347,298,5,2012,692,328,364,0.954906755,1.081391014,0.840749728,,,
2249,전북,김제시,2014,669,335,334,5,2013,616,321,295,1.112635086,1.066760435,1.162723114,,,
2250,전북,김제시,2015,606,316,290,5,2014,614,324,290,1.011140715,0.996940405,1.026956044,,,
2251,전북,김제시,2016,591,299,292,5,2015,581,278,303,1.042122311,1.099394393,0.989673811,,,
2252,전북,김제시,2017,602,299,303,5,2016,647,317,330,0.953234069,0.96413767,0.942932368,,,
2253,전북,김제시,2018,658,318,340,5,2017,619,327,292,1.089036886,0.994046024,1.195770736,,,
2254,전북,김제시,2019,607,316,291,5,2018,519,283,236,1.198198243,1.141373467,1.26628902,,,
2255,전북,김제시,2020,490,268,222,5,2019,492,260,232,1.020324518,1.053631076,0.982690697,,,
2256,전북,남원시,2009,845,436,409,5,2008,812,420,392,1.066124748,1.06111957,1.071492403,,,
2257,전북,남원시,2010,783,412,371,5,2009,789,412,377,1.016698316,1.022179402,1.010611916,,,
2258,전북,남원시,2011,780,405,375,5,2010,717,370,347,1.114506979,1.118872048,1.109822814,,,
2259,전북,남원시,2012,729,371,358,5,2011,693,347,346,1.077709321,1.092877689,1.062573016,,,
2260,전북,남원시,2013,697,354,343,5,2012,722,362,360,0.989015108,0.999589802,0.978460897,,,
2261,전북,남원시,2014,729,365,364,5,2013,731,393,338,1.021686128,0.949352371,1.105952663,,,
2262,전북,남원시,2015,729,382,347,5,2014,627,342,285,1.191152407,1.141732549,1.250364025,,,
2263,전북,남원시,2016,616,332,284,5,2015,700,356,344,0.901550415,0.953268431,0.847835804,,,
2264,전북,남원시,2017,686,348,338,5,2016,670,332,338,1.048954519,1.07144106,1.026956044,,,
2265,전북,남원시,2018,638,327,311,5,2017,582,321,261,1.123065379,1.041285559,1.223690918,,,
2266,전북,남원시,2019,572,310,262,5,2018,576,301,275,1.0173746,1.052742906,0.978409031,,,
2267,전북,남원시,2020,531,276,255,5,2019,538,283,255,1.011159323,0.996895813,1.026956044,,,
2268,전북,무주군,2009,166,82,84,5,2008,187,101,86,0.909439528,0.829888228,1.003073345,,,
2269,전북,무주군,2010,161,84,77,5,2009,197,94,103,0.837272824,0.913436913,0.767724421,,,
2270,전북,무주군,2011,177,90,87,5,2010,176,83,93,1.030310068,1.108387304,0.960700815,,,
2271,전북,무주군,2012,183,88,95,5,2011,190,106,84,0.986744772,0.848601768,1.161438383,,,
2272,전북,무주군,2013,170,89,81,5,2012,213,102,111,0.817667363,0.891901635,0.749400356,,,
2273,전북,무주군,2014,210,100,110,5,2013,197,97,100,1.092094988,1.053793198,1.129651648,,,
2274,전북,무주군,2015,167,83,84,5,2014,187,79,108,0.91491808,1.073935321,0.79874359,,,
2275,전북,무주군,2016,178,75,103,5,2015,181,102,79,1.007508625,0.751602502,1.33894269,,,
2276,전북,무주군,2017,164,90,74,5,2016,179,91,88,0.938638065,1.010946662,0.863576673,,,
2277,전북,무주군,2018,165,85,80,5,2017,155,81,74,1.090585179,1.072657397,1.11022275,,,
2278,전북,무주군,2019,155,84,71,5,2018,137,72,65,1.159093516,1.192542636,1.121751986,,,
2279,전북,무주군,2020,123,65,58,5,2019,146,94,52,0.863096988,0.706826182,1.145450972,,,
2280,전북,부안군,2009,418,238,180,5,2008,432,218,214,0.991288072,1.115957329,0.863794803,,,
2281,전북,부안군,2010,399,203,196,5,2009,391,203,188,1.045450521,1.022179402,1.070656301,,,
2282,전북,부안군,2011,395,204,191,5,2010,354,173,181,1.143144625,1.205344497,1.083693947,,,
2283,전북,부안군,2012,330,162,168,5,2011,325,177,148,1.040250478,0.935554029,1.165733888,,,
2284,전북,부안군,2013,313,166,147,5,2012,382,191,191,0.83943741,0.888386287,0.790379782,,,
2285,전북,부안군,2014,353,177,176,5,2013,361,188,173,1.001785748,0.962371033,1.04476453,,,
2286,전북,부안군,2015,335,173,162,5,2014,334,170,164,1.02755644,1.040217862,1.01443219,,,
2287,전북,부안군,2016,317,156,161,5,2015,370,192,178,0.877737965,0.830520764,0.928875972,,,
2288,전북,부안군,2017,341,182,159,5,2016,372,199,173,0.939115015,0.934857544,0.943849774,,,
2289,전북,부안군,2018,328,173,155,5,2017,342,187,155,0.982550957,0.945652602,1.026956044,,,
2290,전북,부안군,2019,306,167,139,5,2018,312,160,152,1.004787394,1.066899751,0.939124277,,,
2291,전북,부안군,2020,279,146,133,5,2019,288,145,143,0.992473823,1.029228915,0.955140936,,,
2292,전북,순창군,2009,219,112,107,5,2008,254,130,124,0.883319349,0.88064687,0.886163683,,,
2293,전북,순창군,2010,211,102,109,5,2009,227,116,111,0.952278421,0.898812923,1.008452331,,,
2294,전북,순창군,2011,201,109,92,5,2010,207,106,101,0.994793771,1.051109008,0.935445109,,,
2295,전북,순창군,2012,188,103,85,5,2011,202,110,92,0.953484912,0.957131622,0.948818084,,,
2296,전북,순창군,2013,177,96,81,5,2012,242,126,116,0.749316413,0.778803354,0.717098617,,,
2297,전북,순창군,2014,208,111,97,5,2013,206,93,113,1.034435604,1.220020577,0.881546339,,,
2298,전북,순창군,2015,187,85,102,5,2014,211,116,95,0.907959541,0.749010769,1.102626489,,,
2299,전북,순창군,2016,181,94,87,5,2015,220,115,105,0.842875129,0.835520555,0.850906436,,,
2300,전북,순창군,2017,192,104,88,5,2016,194,90,104,1.013927364,1.181185087,0.868962806,,,
2301,전북,순창군,2018,160,72,88,5,2017,192,106,86,0.853740923,0.694310537,1.050838743,,,
2302,전북,순창군,2019,153,87,66,5,2018,167,87,80,0.938603793,1.022179402,0.847238736,,,
2303,전북,순창군,2020,133,74,59,5,2019,133,71,62,1.024489107,1.065370081,0.977264622,,,
2304,전북,완주군,2009,792,422,370,5,2008,859,448,411,0.944581342,0.962856491,0.924510307,,,
2305,전북,완주군,2010,854,446,408,5,2009,823,439,384,1.063078612,1.03847839,1.091140797,,,
2306,전북,완주군,2011,843,466,377,5,2010,860,437,423,1.004237579,1.090012818,0.915277609,,,
2307,전북,완주군,2012,876,469,407,5,2011,837,415,422,1.072225159,1.155185879,0.990452867,,,
2308,전북,완주군,2013,871,444,427,5,2012,926,482,444,0.963639322,0.941592644,0.987635655,,,
2309,전북,완주군,2014,916,475,441,5,2013,927,486,441,1.012332279,0.999043654,1.026956044,,,
2310,전북,완주군,2015,904,477,427,5,2014,927,471,456,0.999070284,1.035200796,0.961645243,,,
2311,전북,완주군,2016,848,443,405,5,2015,1019,553,466,0.852567972,0.818852577,0.892526175,,,
2312,전북,완주군,2017,898,504,394,5,2016,996,543,453,0.923685962,0.948763202,0.893202387,,,
2313,전북,완주군,2018,829,451,378,5,2017,1036,538,498,0.819789064,0.856882733,0.779496756,,,
2314,전북,완주군,2019,822,445,377,5,2018,893,436,457,0.943034766,1.043279436,0.847182557,,,
