"","연도","시도","행정구역","학제","date.x","성별","학생수","인구수_2년전_4세","인구수_1년전_5세","4세대비5세변동치","5세대비1학년변동치","4세대비1학년변동치","4세대비5세변동률","5세대비1학년변동률","4세대비1학년변동률"
"5217","2013","강원","고성군","초등학교",2013-04-01,"남자",99,99,97,-2,2,0,-0.0202020202020202,0.0206185567010309,0
"5218","2013","강원","양양군","초등학교",2013-04-01,"전체",168,194,191,-3,-23,-26,-0.0154639175257732,-0.120418848167539,-0.134020618556701
"5219","2013","강원","양양군","초등학교",2013-04-01,"여자",86,95,90,-5,-4,-9,-0.0526315789473684,-0.0444444444444444,-0.0947368421052632
"5220","2013","강원","양양군","초등학교",2013-04-01,"남자",82,99,101,2,-19,-17,0.0202020202020202,-0.188118811881188,-0.171717171717172
"5221","2013","충북","청주시","초등학교",2013-04-01,"전체",6508,6700,6677,-23,-169,-192,-0.00343283582089552,-0.0253107683091209,-0.0286567164179104
"5222","2013","충북","청주시","초등학교",2013-04-01,"여자",3218,3291,3278,-13,-60,-73,-0.00395016712245518,-0.0183038438071995,-0.0221817076876329
"5223","2013","충북","청주시","초등학교",2013-04-01,"남자",3290,3409,3399,-10,-109,-119,-0.00293341155764154,-0.0320682553692262,-0.0349075975359343
"5224","2013","충북","충주시","초등학교",2013-04-01,"전체",1676,1738,1747,9,-71,-62,0.00517836593785961,-0.0406410990269033,-0.0356731875719217
"5225","2013","충북","충주시","초등학교",2013-04-01,"여자",811,816,810,-6,1,-5,-0.00735294117647059,0.00123456790123457,-0.00612745098039216
"5226","2013","충북","충주시","초등학교",2013-04-01,"남자",865,922,937,15,-72,-57,0.0162689804772234,-0.0768409818569904,-0.061822125813449
"5227","2013","충북","제천시","초등학교",2013-04-01,"전체",1082,1074,1083,9,-1,8,0.00837988826815642,-0.000923361034164358,0.0074487895716946
"5228","2013","충북","제천시","초등학교",2013-04-01,"여자",520,528,535,7,-15,-8,0.0132575757575758,-0.0280373831775701,-0.0151515151515152
"5229","2013","충북","제천시","초등학교",2013-04-01,"남자",562,546,548,2,14,16,0.00366300366300366,0.0255474452554745,0.0293040293040293
"5230","2013","충북","청원군","초등학교",2013-04-01,"전체",1618,1717,1781,64,-163,-99,0.0372743156668608,-0.0915216170690623,-0.0576587070471753
"5231","2013","충북","청원군","초등학교",2013-04-01,"여자",793,848,871,23,-78,-55,0.027122641509434,-0.0895522388059701,-0.0648584905660377
"5232","2013","충북","청원군","초등학교",2013-04-01,"남자",825,869,910,41,-85,-44,0.047180667433832,-0.0934065934065934,-0.0506329113924051
"5233","2013","충북","보은군","초등학교",2013-04-01,"전체",188,188,187,-1,1,0,-0.00531914893617021,0.0053475935828877,0
"5234","2013","충북","보은군","초등학교",2013-04-01,"여자",85,86,83,-3,2,-1,-0.0348837209302326,0.0240963855421687,-0.0116279069767442
"5235","2013","충북","보은군","초등학교",2013-04-01,"남자",103,102,104,2,-1,1,0.0196078431372549,-0.00961538461538462,0.00980392156862745
"5236","2013","충북","옥천군","초등학교",2013-04-01,"전체",374,401,394,-7,-20,-27,-0.0174563591022444,-0.050761421319797,-0.0673316708229426
"5237","2013","충북","옥천군","초등학교",2013-04-01,"여자",176,206,198,-8,-22,-30,-0.0388349514563107,-0.111111111111111,-0.145631067961165
"5238","2013","충북","옥천군","초등학교",2013-04-01,"남자",198,195,196,1,2,3,0.00512820512820513,0.0102040816326531,0.0153846153846154
"5239","2013","충북","영동군","초등학교",2013-04-01,"전체",296,310,326,16,-30,-14,0.0516129032258065,-0.0920245398773006,-0.0451612903225806
"5240","2013","충북","영동군","초등학교",2013-04-01,"여자",146,157,161,4,-15,-11,0.0254777070063694,-0.093167701863354,-0.0700636942675159
"5241","2013","충북","영동군","초등학교",2013-04-01,"남자",150,153,165,12,-15,-3,0.0784313725490196,-0.0909090909090909,-0.0196078431372549
"5242","2013","충북","진천군","초등학교",2013-04-01,"전체",564,600,602,2,-38,-36,0.00333333333333333,-0.0631229235880399,-0.06
"5243","2013","충북","진천군","초등학교",2013-04-01,"여자",264,288,293,5,-29,-24,0.0173611111111111,-0.0989761092150171,-0.0833333333333333
"5244","2013","충북","진천군","초등학교",2013-04-01,"남자",300,312,309,-3,-9,-12,-0.00961538461538462,-0.029126213592233,-0.0384615384615385
"5245","2013","충북","괴산군","초등학교",2013-04-01,"전체",166,163,173,10,-7,3,0.0613496932515337,-0.0404624277456647,0.0184049079754601
"5246","2013","충북","괴산군","초등학교",2013-04-01,"여자",83,88,94,6,-11,-5,0.0681818181818182,-0.117021276595745,-0.0568181818181818
"5247","2013","충북","괴산군","초등학교",2013-04-01,"남자",83,75,79,4,4,8,0.0533333333333333,0.0506329113924051,0.106666666666667
"5248","2013","충북","음성군","초등학교",2013-04-01,"전체",727,792,799,7,-72,-65,0.00883838383838384,-0.0901126408010012,-0.0820707070707071
"5249","2013","충북","음성군","초등학교",2013-04-01,"여자",378,394,404,10,-26,-16,0.0253807106598985,-0.0643564356435644,-0.0406091370558376
"5250","2013","충북","음성군","초등학교",2013-04-01,"남자",349,398,395,-3,-46,-49,-0.00753768844221105,-0.116455696202532,-0.123115577889447
"5251","2013","충북","단양군","초등학교",2013-04-01,"전체",184,204,196,-8,-12,-20,-0.0392156862745098,-0.0612244897959184,-0.0980392156862745
"5252","2013","충북","단양군","초등학교",2013-04-01,"여자",89,104,97,-7,-8,-15,-0.0673076923076923,-0.0824742268041237,-0.144230769230769
"5253","2013","충북","단양군","초등학교",2013-04-01,"남자",95,100,99,-1,-4,-5,-0.01,-0.0404040404040404,-0.05
"5254","2013","충북","증평군","초등학교",2013-04-01,"전체",323,329,335,6,-12,-6,0.0182370820668693,-0.0358208955223881,-0.0182370820668693
"5255","2013","충북","증평군","초등학교",2013-04-01,"여자",151,147,153,6,-2,4,0.0408163265306122,-0.0130718954248366,0.0272108843537415
"5256","2013","충북","증평군","초등학교",2013-04-01,"남자",172,182,182,0,-10,-10,0,-0.0549450549450549,-0.0549450549450549
"5257","2013","충남","천안시","초등학교",2013-04-01,"전체",6104,6226,6274,48,-170,-122,0.00770960488274976,-0.0270959515460631,-0.0195952457436556
"5258","2013","충남","천안시","초등학교",2013-04-01,"여자",2914,3028,3065,37,-151,-114,0.01221928665786,-0.0492659053833605,-0.0376486129458388
"5259","2013","충남","천안시","초등학교",2013-04-01,"남자",3190,3198,3209,11,-19,-8,0.0034396497811132,-0.00592084761607978,-0.00250156347717323
"5260","2013","충남","공주시","초등학교",2013-04-01,"전체",887,918,939,21,-52,-31,0.0228758169934641,-0.0553780617678381,-0.0337690631808279
"5261","2013","충남","공주시","초등학교",2013-04-01,"여자",451,447,462,15,-11,4,0.0335570469798658,-0.0238095238095238,0.00894854586129754
"5262","2013","충남","공주시","초등학교",2013-04-01,"남자",436,471,477,6,-41,-35,0.0127388535031847,-0.0859538784067086,-0.0743099787685775
"5263","2013","충남","보령시","초등학교",2013-04-01,"전체",813,844,842,-2,-29,-31,-0.0023696682464455,-0.0344418052256532,-0.0367298578199052
"5264","2013","충남","보령시","초등학교",2013-04-01,"여자",379,386,384,-2,-5,-7,-0.00518134715025907,-0.0130208333333333,-0.0181347150259067
"5265","2013","충남","보령시","초등학교",2013-04-01,"남자",434,458,458,0,-24,-24,0,-0.0524017467248908,-0.0524017467248908
"5266","2013","충남","아산시","초등학교",2013-04-01,"전체",3235,3425,3426,1,-191,-190,0.000291970802919708,-0.0557501459427904,-0.0554744525547445
"5267","2013","충남","아산시","초등학교",2013-04-01,"여자",1573,1697,1685,-12,-112,-124,-0.00707130229817325,-0.0664688427299703,-0.0730701237477902
"5268","2013","충남","아산시","초등학교",2013-04-01,"남자",1662,1728,1741,13,-79,-66,0.00752314814814815,-0.0453762205628949,-0.0381944444444444
"5269","2013","충남","서산시","초등학교",2013-04-01,"전체",1599,1665,1673,8,-74,-66,0.0048048048048048,-0.0442319187089062,-0.0396396396396396
"5270","2013","충남","서산시","초등학교",2013-04-01,"여자",768,813,812,-1,-44,-45,-0.001230012300123,-0.0541871921182266,-0.0553505535055351
"5271","2013","충남","서산시","초등학교",2013-04-01,"남자",831,852,861,9,-30,-21,0.0105633802816901,-0.0348432055749129,-0.0246478873239437
"5272","2013","충남","논산시","초등학교",2013-04-01,"전체",999,987,1001,14,-2,12,0.0141843971631206,-0.001998001998002,0.0121580547112462
"5273","2013","충남","논산시","초등학교",2013-04-01,"여자",481,469,469,0,12,12,0,0.0255863539445629,0.0255863539445629
"5274","2013","충남","논산시","초등학교",2013-04-01,"남자",518,518,532,14,-14,0,0.027027027027027,-0.0263157894736842,0
"5275","2013","충남","계룡시","초등학교",2013-04-01,"전체",532,549,524,-25,8,-17,-0.0455373406193078,0.0152671755725191,-0.0309653916211293
"5276","2013","충남","계룡시","초등학교",2013-04-01,"여자",257,267,253,-14,4,-10,-0.052434456928839,0.0158102766798419,-0.0374531835205993
"5277","2013","충남","계룡시","초등학교",2013-04-01,"남자",275,282,271,-11,4,-7,-0.0390070921985816,0.014760147601476,-0.024822695035461
"5278","2013","충남","금산군","초등학교",2013-04-01,"전체",377,429,427,-2,-50,-52,-0.00466200466200466,-0.117096018735363,-0.121212121212121
"5279","2013","충남","금산군","초등학교",2013-04-01,"여자",176,209,208,-1,-32,-33,-0.00478468899521531,-0.153846153846154,-0.157894736842105
"5280","2013","충남","금산군","초등학교",2013-04-01,"남자",201,220,219,-1,-18,-19,-0.00454545454545455,-0.0821917808219178,-0.0863636363636364
"5281","2013","충남","부여군","초등학교",2013-04-01,"전체",455,428,438,10,17,27,0.0233644859813084,0.0388127853881279,0.0630841121495327
"5282","2013","충남","부여군","초등학교",2013-04-01,"여자",212,195,194,-1,18,17,-0.00512820512820513,0.0927835051546392,0.0871794871794872
"5283","2013","충남","부여군","초등학교",2013-04-01,"남자",243,233,244,11,-1,10,0.0472103004291846,-0.00409836065573771,0.0429184549356223
"5284","2013","충남","서천군","초등학교",2013-04-01,"전체",310,332,324,-8,-14,-22,-0.0240963855421687,-0.0432098765432099,-0.0662650602409639
"5285","2013","충남","서천군","초등학교",2013-04-01,"여자",150,173,166,-7,-16,-23,-0.0404624277456647,-0.0963855421686747,-0.132947976878613
"5286","2013","충남","서천군","초등학교",2013-04-01,"남자",160,159,158,-1,2,1,-0.00628930817610063,0.0126582278481013,0.00628930817610063
"5287","2013","충남","청양군","초등학교",2013-04-01,"전체",173,184,183,-1,-10,-11,-0.00543478260869565,-0.0546448087431694,-0.0597826086956522
"5288","2013","충남","청양군","초등학교",2013-04-01,"여자",85,92,93,1,-8,-7,0.0108695652173913,-0.0860215053763441,-0.0760869565217391
"5289","2013","충남","청양군","초등학교",2013-04-01,"남자",88,92,90,-2,-2,-4,-0.0217391304347826,-0.0222222222222222,-0.0434782608695652
"5290","2013","충남","홍성군","초등학교",2013-04-01,"전체",716,661,662,1,54,55,0.00151285930408472,0.081570996978852,0.0832072617246596
"5291","2013","충남","홍성군","초등학교",2013-04-01,"여자",338,322,314,-8,24,16,-0.0248447204968944,0.0764331210191083,0.0496894409937888
"5292","2013","충남","홍성군","초등학교",2013-04-01,"남자",378,339,348,9,30,39,0.0265486725663717,0.0862068965517241,0.115044247787611
"5293","2013","충남","예산군","초등학교",2013-04-01,"전체",557,594,603,9,-46,-37,0.0151515151515152,-0.0762852404643449,-0.0622895622895623
"5294","2013","충남","예산군","초등학교",2013-04-01,"여자",286,283,285,2,1,3,0.00706713780918728,0.00350877192982456,0.0106007067137809
"5295","2013","충남","예산군","초등학교",2013-04-01,"남자",271,311,318,7,-47,-40,0.022508038585209,-0.147798742138365,-0.128617363344051
"5296","2013","충남","태안군","초등학교",2013-04-01,"전체",429,442,437,-5,-8,-13,-0.0113122171945701,-0.0183066361556064,-0.0294117647058824
"5297","2013","충남","태안군","초등학교",2013-04-01,"여자",217,218,219,1,-2,-1,0.00458715596330275,-0.0091324200913242,-0.00458715596330275
"5298","2013","충남","태안군","초등학교",2013-04-01,"남자",212,224,218,-6,-6,-12,-0.0267857142857143,-0.0275229357798165,-0.0535714285714286
"5299","2013","전북","전주시","초등학교",2013-04-01,"전체",5965,6169,6256,87,-291,-204,0.0141027719241368,-0.0465153452685422,-0.0330685686497001
"5300","2013","전북","전주시","초등학교",2013-04-01,"여자",2867,2913,2972,59,-105,-46,0.0202540336422932,-0.0353297442799462,-0.0157912804668726
"5301","2013","전북","전주시","초등학교",2013-04-01,"남자",3098,3256,3284,28,-186,-158,0.0085995085995086,-0.0566382460414129,-0.0485257985257985
"5302","2013","전북","군산시","초등학교",2013-04-01,"전체",2525,2609,2644,35,-119,-84,0.0134151015714833,-0.0450075642965204,-0.03219624377156
"5303","2013","전북","군산시","초등학교",2013-04-01,"여자",1223,1280,1309,29,-86,-57,0.02265625,-0.0656990068754775,-0.04453125
"5304","2013","전북","군산시","초등학교",2013-04-01,"남자",1302,1329,1335,6,-33,-27,0.00451467268623025,-0.0247191011235955,-0.0203160270880361
"5305","2013","전북","익산시","초등학교",2013-04-01,"전체",2643,2697,2713,16,-70,-54,0.00593251761216166,-0.0258016955399926,-0.0200222469410456
"5306","2013","전북","익산시","초등학교",2013-04-01,"여자",1314,1334,1351,17,-37,-20,0.012743628185907,-0.0273871206513694,-0.0149925037481259
"5307","2013","전북","익산시","초등학교",2013-04-01,"남자",1329,1363,1362,-1,-33,-34,-0.000733675715333822,-0.0242290748898678,-0.02494497432135
"5308","2013","전북","정읍시","초등학교",2013-04-01,"전체",855,936,930,-6,-75,-81,-0.00641025641025641,-0.0806451612903226,-0.0865384615384615
"5309","2013","전북","정읍시","초등학교",2013-04-01,"여자",402,469,466,-3,-64,-67,-0.00639658848614072,-0.137339055793991,-0.142857142857143
"5310","2013","전북","정읍시","초등학교",2013-04-01,"남자",453,467,464,-3,-11,-14,-0.00642398286937901,-0.0237068965517241,-0.0299785867237687
"5311","2013","전북","남원시","초등학교",2013-04-01,"전체",697,731,743,12,-46,-34,0.0164158686730506,-0.0619111709286676,-0.0465116279069767
"5312","2013","전북","남원시","초등학교",2013-04-01,"여자",343,367,376,9,-33,-24,0.0245231607629428,-0.0877659574468085,-0.0653950953678474
"5313","2013","전북","남원시","초등학교",2013-04-01,"남자",354,364,367,3,-13,-10,0.00824175824175824,-0.0354223433242507,-0.0274725274725275
"5314","2013","전북","김제시","초등학교",2013-04-01,"전체",645,629,641,12,4,16,0.0190779014308426,0.0062402496099844,0.0254372019077901
"5315","2013","전북","김제시","초등학교",2013-04-01,"여자",298,300,303,3,-5,-2,0.01,-0.0165016501650165,-0.00666666666666667
"5316","2013","전북","김제시","초등학교",2013-04-01,"남자",347,329,338,9,9,18,0.027355623100304,0.0266272189349112,0.0547112462006079
"5317","2013","전북","완주군","초등학교",2013-04-01,"전체",871,881,874,-7,-3,-10,-0.00794551645856981,-0.0034324942791762,-0.0113507377979569
"5318","2013","전북","완주군","초등학교",2013-04-01,"여자",427,435,422,-13,5,-8,-0.0298850574712644,0.0118483412322275,-0.0183908045977011
"5319","2013","전북","완주군","초등학교",2013-04-01,"남자",444,446,452,6,-8,-2,0.0134529147982063,-0.0176991150442478,-0.00448430493273543
"5320","2013","전북","진안군","초등학교",2013-04-01,"전체",169,171,179,8,-10,-2,0.0467836257309941,-0.0558659217877095,-0.0116959064327485
"5321","2013","전북","진안군","초등학교",2013-04-01,"여자",81,77,84,7,-3,4,0.0909090909090909,-0.0357142857142857,0.051948051948052
"5322","2013","전북","진안군","초등학교",2013-04-01,"남자",88,94,95,1,-7,-6,0.0106382978723404,-0.0736842105263158,-0.0638297872340425
"5323","2013","전북","무주군","초등학교",2013-04-01,"전체",170,196,193,-3,-23,-26,-0.0153061224489796,-0.119170984455959,-0.13265306122449
"5324","2013","전북","무주군","초등학교",2013-04-01,"여자",81,101,97,-4,-16,-20,-0.0396039603960396,-0.164948453608247,-0.198019801980198
"5325","2013","전북","무주군","초등학교",2013-04-01,"남자",89,95,96,1,-7,-6,0.0105263157894737,-0.0729166666666667,-0.0631578947368421
"5326","2013","전북","장수군","초등학교",2013-04-01,"전체",134,155,152,-3,-18,-21,-0.0193548387096774,-0.118421052631579,-0.135483870967742
"5327","2013","전북","장수군","초등학교",2013-04-01,"여자",63,80,77,-3,-14,-17,-0.0375,-0.181818181818182,-0.2125
"5328","2013","전북","장수군","초등학교",2013-04-01,"남자",71,75,75,0,-4,-4,0,-0.0533333333333333,-0.0533333333333333
"5329","2013","전북","임실군","초등학교",2013-04-01,"전체",166,189,188,-1,-22,-23,-0.00529100529100529,-0.117021276595745,-0.121693121693122
"5330","2013","전북","임실군","초등학교",2013-04-01,"여자",84,86,83,-3,1,-2,-0.0348837209302326,0.0120481927710843,-0.0232558139534884
"5331","2013","전북","임실군","초등학교",2013-04-01,"남자",82,103,105,2,-23,-21,0.0194174757281553,-0.219047619047619,-0.203883495145631
"5332","2013","전북","순창군","초등학교",2013-04-01,"전체",177,199,195,-4,-18,-22,-0.0201005025125628,-0.0923076923076923,-0.110552763819095
"5333","2013","전북","순창군","초등학교",2013-04-01,"여자",81,93,92,-1,-11,-12,-0.010752688172043,-0.119565217391304,-0.129032258064516
"5334","2013","전북","순창군","초등학교",2013-04-01,"남자",96,106,103,-3,-7,-10,-0.0283018867924528,-0.0679611650485437,-0.0943396226415094
"5335","2013","전북","고창군","초등학교",2013-04-01,"전체",335,339,334,-5,1,-4,-0.0147492625368732,0.0029940119760479,-0.0117994100294985
"5336","2013","전북","고창군","초등학교",2013-04-01,"여자",159,148,144,-4,15,11,-0.027027027027027,0.104166666666667,0.0743243243243243
"5337","2013","전북","고창군","초등학교",2013-04-01,"남자",176,191,190,-1,-14,-15,-0.00523560209424084,-0.0736842105263158,-0.0785340314136126
"5338","2013","전북","부안군","초등학교",2013-04-01,"전체",313,322,312,-10,1,-9,-0.031055900621118,0.00320512820512821,-0.0279503105590062
"5339","2013","전북","부안군","초등학교",2013-04-01,"여자",147,146,145,-1,2,1,-0.00684931506849315,0.0137931034482759,0.00684931506849315
"5340","2013","전북","부안군","초등학교",2013-04-01,"남자",166,176,167,-9,-1,-10,-0.0511363636363636,-0.00598802395209581,-0.0568181818181818
"5341","2013","전남","목포시","초등학교",2013-04-01,"전체",2638,2539,2538,-1,100,99,-0.000393855848759354,0.0394011032308905,0.0389917290271761
"5342","2013","전남","목포시","초등학교",2013-04-01,"여자",1288,1221,1213,-8,75,67,-0.00655200655200655,0.0618301731244848,0.0548730548730549
"5343","2013","전남","목포시","초등학교",2013-04-01,"남자",1350,1318,1325,7,25,32,0.00531107738998483,0.0188679245283019,0.0242792109256449
"5344","2013","전남","여수시","초등학교",2013-04-01,"전체",2482,2556,2600,44,-118,-74,0.0172143974960876,-0.0453846153846154,-0.0289514866979656
"5345","2013","전남","여수시","초등학교",2013-04-01,"여자",1206,1240,1252,12,-46,-34,0.00967741935483871,-0.036741214057508,-0.0274193548387097
"5346","2013","전남","여수시","초등학교",2013-04-01,"남자",1276,1316,1348,32,-72,-40,0.0243161094224924,-0.0534124629080119,-0.0303951367781155
"5347","2013","전남","순천시","초등학교",2013-04-01,"전체",2593,2560,2603,43,-10,33,0.016796875,-0.00384172109104879,0.012890625
"5348","2013","전남","순천시","초등학교",2013-04-01,"여자",1279,1244,1280,36,-1,35,0.0289389067524116,-0.00078125,0.0281350482315113
"5349","2013","전남","순천시","초등학교",2013-04-01,"남자",1314,1316,1323,7,-9,-2,0.00531914893617021,-0.00680272108843537,-0.00151975683890578
"5350","2013","전남","나주시","초등학교",2013-04-01,"전체",552,567,571,4,-19,-15,0.00705467372134039,-0.0332749562171629,-0.0264550264550265
"5351","2013","전남","나주시","초등학교",2013-04-01,"여자",262,271,263,-8,-1,-9,-0.029520295202952,-0.00380228136882129,-0.033210332103321
"5352","2013","전남","나주시","초등학교",2013-04-01,"남자",290,296,308,12,-18,-6,0.0405405405405405,-0.0584415584415584,-0.0202702702702703
"5353","2013","전남","광양시","초등학교",2013-04-01,"전체",1462,1472,1508,36,-46,-10,0.0244565217391304,-0.0305039787798408,-0.00679347826086957
"5354","2013","전남","광양시","초등학교",2013-04-01,"여자",732,727,737,10,-5,5,0.0137551581843191,-0.0067842605156038,0.00687757909215956
"5355","2013","전남","광양시","초등학교",2013-04-01,"남자",730,745,771,26,-41,-15,0.0348993288590604,-0.053177691309987,-0.0201342281879195
"5356","2013","전남","담양군","초등학교",2013-04-01,"전체",212,271,255,-16,-43,-59,-0.0590405904059041,-0.168627450980392,-0.217712177121771
"5357","2013","전남","담양군","초등학교",2013-04-01,"여자",99,122,117,-5,-18,-23,-0.040983606557377,-0.153846153846154,-0.188524590163934
"5358","2013","전남","담양군","초등학교",2013-04-01,"남자",113,149,138,-11,-25,-36,-0.0738255033557047,-0.181159420289855,-0.241610738255034
"5359","2013","전남","곡성군","초등학교",2013-04-01,"전체",177,204,193,-11,-16,-27,-0.053921568627451,-0.0829015544041451,-0.132352941176471
"5360","2013","전남","곡성군","초등학교",2013-04-01,"여자",75,92,89,-3,-14,-17,-0.0326086956521739,-0.157303370786517,-0.184782608695652
"5361","2013","전남","곡성군","초등학교",2013-04-01,"남자",102,112,104,-8,-2,-10,-0.0714285714285714,-0.0192307692307692,-0.0892857142857143
"5362","2013","전남","구례군","초등학교",2013-04-01,"전체",162,180,182,2,-20,-18,0.0111111111111111,-0.10989010989011,-0.1
"5363","2013","전남","구례군","초등학교",2013-04-01,"여자",79,84,85,1,-6,-5,0.0119047619047619,-0.0705882352941176,-0.0595238095238095
"5364","2013","전남","구례군","초등학교",2013-04-01,"남자",83,96,97,1,-14,-13,0.0104166666666667,-0.144329896907216,-0.135416666666667
"5365","2013","전남","고흥군","초등학교",2013-04-01,"전체",350,383,365,-18,-15,-33,-0.0469973890339426,-0.0410958904109589,-0.0861618798955614
"5366","2013","전남","고흥군","초등학교",2013-04-01,"여자",171,189,183,-6,-12,-18,-0.0317460317460317,-0.0655737704918033,-0.0952380952380952
"5367","2013","전남","고흥군","초등학교",2013-04-01,"남자",179,194,182,-12,-3,-15,-0.0618556701030928,-0.0164835164835165,-0.077319587628866
"5368","2013","전남","보성군","초등학교",2013-04-01,"전체",252,344,309,-35,-57,-92,-0.101744186046512,-0.184466019417476,-0.267441860465116
"5369","2013","전남","보성군","초등학교",2013-04-01,"여자",116,168,139,-29,-23,-52,-0.172619047619048,-0.165467625899281,-0.30952380952381
"5370","2013","전남","보성군","초등학교",2013-04-01,"남자",136,176,170,-6,-34,-40,-0.0340909090909091,-0.2,-0.227272727272727
"5371","2013","전남","화순군","초등학교",2013-04-01,"전체",513,597,568,-29,-55,-84,-0.0485762144053601,-0.096830985915493,-0.14070351758794
"5372","2013","전남","화순군","초등학교",2013-04-01,"여자",244,282,268,-14,-24,-38,-0.049645390070922,-0.0895522388059701,-0.134751773049645
"5373","2013","전남","화순군","초등학교",2013-04-01,"남자",269,315,300,-15,-31,-46,-0.0476190476190476,-0.103333333333333,-0.146031746031746
"5374","2013","전남","장흥군","초등학교",2013-04-01,"전체",246,258,253,-5,-7,-12,-0.0193798449612403,-0.0276679841897233,-0.0465116279069767
"5375","2013","전남","장흥군","초등학교",2013-04-01,"여자",99,117,114,-3,-15,-18,-0.0256410256410256,-0.131578947368421,-0.153846153846154
"5376","2013","전남","장흥군","초등학교",2013-04-01,"남자",147,141,139,-2,8,6,-0.0141843971631206,0.0575539568345324,0.0425531914893617
"5377","2013","전남","강진군","초등학교",2013-04-01,"전체",223,313,299,-14,-76,-90,-0.0447284345047923,-0.254180602006689,-0.287539936102236
"5378","2013","전남","강진군","초등학교",2013-04-01,"여자",106,170,156,-14,-50,-64,-0.0823529411764706,-0.320512820512821,-0.376470588235294
"5379","2013","전남","강진군","초등학교",2013-04-01,"남자",117,143,143,0,-26,-26,0,-0.181818181818182,-0.181818181818182
"5380","2013","전남","해남군","초등학교",2013-04-01,"전체",495,497,506,9,-11,-2,0.0181086519114688,-0.0217391304347826,-0.00402414486921529
"5381","2013","전남","해남군","초등학교",2013-04-01,"여자",240,238,242,4,-2,2,0.0168067226890756,-0.00826446280991736,0.00840336134453781
"5382","2013","전남","해남군","초등학교",2013-04-01,"남자",255,259,264,5,-9,-4,0.0193050193050193,-0.0340909090909091,-0.0154440154440154
"5383","2013","전남","영암군","초등학교",2013-04-01,"전체",471,539,525,-14,-54,-68,-0.025974025974026,-0.102857142857143,-0.126159554730983
"5384","2013","전남","영암군","초등학교",2013-04-01,"여자",219,259,248,-11,-29,-40,-0.0424710424710425,-0.116935483870968,-0.154440154440154
"5385","2013","전남","영암군","초등학교",2013-04-01,"남자",252,280,277,-3,-25,-28,-0.0107142857142857,-0.0902527075812274,-0.1
"5386","2013","전남","무안군","초등학교",2013-04-01,"전체",577,658,686,28,-109,-81,0.0425531914893617,-0.158892128279883,-0.123100303951368
"5387","2013","전남","무안군","초등학교",2013-04-01,"여자",284,336,345,9,-61,-52,0.0267857142857143,-0.176811594202899,-0.154761904761905
"5388","2013","전남","무안군","초등학교",2013-04-01,"남자",293,322,341,19,-48,-29,0.0590062111801242,-0.140762463343109,-0.0900621118012422
"5389","2013","전남","함평군","초등학교",2013-04-01,"전체",165,215,208,-7,-43,-50,-0.0325581395348837,-0.206730769230769,-0.232558139534884
"5390","2013","전남","함평군","초등학교",2013-04-01,"여자",88,107,102,-5,-14,-19,-0.0467289719626168,-0.137254901960784,-0.177570093457944
"5391","2013","전남","함평군","초등학교",2013-04-01,"남자",77,108,106,-2,-29,-31,-0.0185185185185185,-0.273584905660377,-0.287037037037037
"5392","2013","전남","영광군","초등학교",2013-04-01,"전체",373,404,400,-4,-27,-31,-0.0099009900990099,-0.0675,-0.0767326732673267
"5393","2013","전남","영광군","초등학교",2013-04-01,"여자",190,201,196,-5,-6,-11,-0.0248756218905473,-0.0306122448979592,-0.054726368159204
"5394","2013","전남","영광군","초등학교",2013-04-01,"남자",183,203,204,1,-21,-20,0.00492610837438424,-0.102941176470588,-0.0985221674876847
"5395","2013","전남","장성군","초등학교",2013-04-01,"전체",343,335,335,0,8,8,0,0.0238805970149254,0.0238805970149254
"5396","2013","전남","장성군","초등학교",2013-04-01,"여자",168,158,156,-2,12,10,-0.0126582278481013,0.0769230769230769,0.0632911392405063
"5397","2013","전남","장성군","초등학교",2013-04-01,"남자",175,177,179,2,-4,-2,0.0112994350282486,-0.0223463687150838,-0.0112994350282486
"5398","2013","전남","완도군","초등학교",2013-04-01,"전체",369,367,373,6,-4,2,0.0163487738419619,-0.0107238605898123,0.00544959128065395
"5399","2013","전남","완도군","초등학교",2013-04-01,"여자",169,169,167,-2,2,0,-0.0118343195266272,0.0119760479041916,0
"5400","2013","전남","완도군","초등학교",2013-04-01,"남자",200,198,206,8,-6,2,0.0404040404040404,-0.029126213592233,0.0101010101010101
"5401","2013","전남","진도군","초등학교",2013-04-01,"전체",201,250,250,0,-49,-49,0,-0.196,-0.196
"5402","2013","전남","진도군","초등학교",2013-04-01,"여자",90,110,110,0,-20,-20,0,-0.181818181818182,-0.181818181818182
"5403","2013","전남","진도군","초등학교",2013-04-01,"남자",111,140,140,0,-29,-29,0,-0.207142857142857,-0.207142857142857
"5404","2013","전남","신안군","초등학교",2013-04-01,"전체",145,206,196,-10,-51,-61,-0.0485436893203883,-0.260204081632653,-0.296116504854369
"5405","2013","전남","신안군","초등학교",2013-04-01,"여자",83,108,102,-6,-19,-25,-0.0555555555555556,-0.186274509803922,-0.231481481481481
"5406","2013","전남","신안군","초등학교",2013-04-01,"남자",62,98,94,-4,-32,-36,-0.0408163265306122,-0.340425531914894,-0.36734693877551
"5407","2013","경북","포항시","초등학교",2013-04-01,"전체",4337,4375,4440,65,-103,-38,0.0148571428571429,-0.0231981981981982,-0.00868571428571429
